split,task,assumption,method,groups,assumption_diagnosis_accuracy,unsafe_affordance_rejection_recall,false_rejection_rate,calibration_error,test_informativeness,assumption_coverage,counterfactual_test_validity,task_success,physical_violation_rate,damage_spill_collision_rate,test_query_cost,human_query_burden,planning_regret_to_oracle,robust_utility
combined_common_sense_stress,cluttered_navigation_clearance,clearance_and_collision,active_perception_planner,10,0.7333333333333334,0.16333333333333333,0.0,0.241527001766626,0.06935100637829857,0.3,0.30250333333333335,0.4666666666666667,0.4666666666666667,0.18333333333333332,0.022920441000000003,0.0,0.2875853800276634,-0.44185004927906174
combined_common_sense_stress,cluttered_navigation_clearance,clearance_and_collision,conformal_risk_filter,10,0.25,0.2633333333333333,0.1,0.11140643121745758,0.058569764748512144,0.5375,0.24942666666666669,0.48333333333333334,0.3,0.049999999999999996,0.017593938,0.0,0.24254444259871544,-0.07663930983946515
combined_common_sense_stress,cluttered_navigation_clearance,clearance_and_collision,direct_vlm_action_policy,10,0.049999999999999996,0.0,0.0,0.08463068498584334,0.0,0.4875,0.09999999999999999,0.23333333333333334,0.4666666666666667,0.15,0.00023600000000000007,0.0,0.39353558210554446,-0.6922267294505369
combined_common_sense_stress,cluttered_navigation_clearance,clearance_and_collision,executable_common_sense_tests_v4,10,0.5833333333333333,0.20666666666666667,0.1,0.18601167781691316,0.09961110539297836,0.35,0.3713066666666667,0.6,0.41666666666666663,0.13333333333333333,0.020059515,0.0,0.27890757929403276,-0.21085716801172724
combined_common_sense_stress,cluttered_navigation_clearance,clearance_and_collision,failure_retrieval_policy,10,0.5,0.07333333333333333,0.0,0.24490165446419127,0.026134174136526495,0.45,0.26732,0.39999999999999997,0.6,0.15,0.008243067,0.0,0.359738451889987,-0.6552641364409636
combined_common_sense_stress,cluttered_navigation_clearance,clearance_and_collision,human_oracle_query_policy,10,0.75,0.4033333333333333,0.2,0.1777465556886478,0.022584070008824682,0.275,0.23625333333333332,0.5666666666666667,0.36666666666666664,0.11666666666666665,0.05411561366666666,0.4666666666666667,0.22628123009167656,-0.12942046281074535
combined_common_sense_stress,cluttered_navigation_clearance,clearance_and_collision,llm_common_sense_replanner,10,0.35,0.0,0.0,0.18195686179922582,0.0011510244887841105,0.4875,0.19990666666666668,0.3,0.65,0.18333333333333332,0.0008814460000000001,0.0,0.41578183938248986,-0.8606828825756643
combined_common_sense_stress,cluttered_navigation_clearance,clearance_and_collision,model_to_model_deliberation,10,0.31666666666666665,0.0,0.0,0.22286234991616208,0.005270229093082072,0.5,0.2551066666666667,0.3833333333333333,0.48333333333333334,0.18333333333333332,0.0027109720000000007,0.0,0.3564717559406653,-0.5620337867996602
combined_common_sense_stress,cluttered_navigation_clearance,clearance_and_collision,no_test_calibrated_affordance,10,0.4666666666666667,0.0,0.0,0.19785358213326884,0.0,0.475,0.18920000000000003,0.31666666666666665,0.5333333333333333,0.11666666666666665,0.002950000000000001,0.0,0.3463275564189843,-0.6354904901245718
combined_common_sense_stress,cluttered_navigation_clearance,clearance_and_collision,oracle_physical_assumption,10,0.9666666666666667,0.81,0.2,0.09785446609523987,0.10130619639399184,0.15,0.48133333333333334,0.7833333333333333,0.3333333333333333,0.03333333333333333,0.026723538333333335,0.13333333333333333,0.11432777177941601,0.2710295493041014
combined_common_sense_stress,cluttered_navigation_clearance,clearance_and_collision,policy_repair_from_failed_rollouts,10,0.6,0.09333333333333334,0.0,0.19229328246548597,0.02648238391487412,0.4,0.28904666666666673,0.4166666666666667,0.5833333333333333,0.09999999999999999,0.009120927,0.0,0.30778403959350453,-0.5646761236270528
combined_common_sense_stress,cluttered_navigation_clearance,clearance_and_collision,risk_bounded_executable_common_sense_tests_v5,10,0.65,0.4766666666666667,0.2,0.17723833754205595,0.11563416467503579,0.3625,0.4280666666666667,0.5333333333333333,0.43333333333333335,0.08333333333333333,0.022047712999999997,0.0,0.2293972225288012,-0.20403650048086655
combined_common_sense_stress,cluttered_navigation_clearance,clearance_and_collision,sequential_3d_affordance_reasoner,10,0.45,0.0,0.0,0.20115854752227685,0.0036039903287874908,0.4625,0.17426666666666668,0.31666666666666665,0.6,0.11666666666666665,0.0033391100000000006,0.0,0.37340595882418254,-0.7324953675021182
combined_common_sense_stress,cluttered_navigation_clearance,clearance_and_collision,uncertainty_threshold_probe,10,0.4166666666666667,0.25333333333333335,0.0,0.2553762931462864,0.11466552759430702,0.4625,0.35585333333333335,0.3833333333333333,0.4666666666666667,0.18333333333333332,0.034451938,0.0,0.3413157434970794,-0.5436482430346536
combined_common_sense_stress,cluttered_navigation_clearance,containment_or_leakage,active_perception_planner,10,0.7166666666666667,0.14333333333333334,0.0,0.23894766481811106,0.06292167943066089,0.3125,0.29178,0.4666666666666667,0.41666666666666663,0.16666666666666666,0.022324074000000003,0.0,0.2624348255706071,-0.34982022730212775
combined_common_sense_stress,cluttered_navigation_clearance,containment_or_leakage,conformal_risk_filter,10,0.25,0.24166666666666667,0.23333333333333334,0.10482303117289611,0.0547967688470814,0.525,0.24942666666666669,0.5166666666666666,0.23333333333333334,0.03333333333333333,0.017593938,0.0,0.21734184446030552,0.05145539674661877
combined_common_sense_stress,cluttered_navigation_clearance,containment_or_leakage,direct_vlm_action_policy,10,0.049999999999999996,0.0,0.0,0.08434446929790136,0.0,0.5125,0.09999999999999999,0.2833333333333333,0.4166666666666667,0.13333333333333333,0.00023600000000000007,0.0,0.35886857035454217,-0.5538695727953089
combined_common_sense_stress,cluttered_navigation_clearance,containment_or_leakage,executable_common_sense_tests_v4,10,0.5666666666666667,0.215,0.1,0.17732167378324612,0.09331140320867187,0.375,0.3689733333333334,0.65,0.31666666666666665,0.09999999999999999,0.020059515,0.0,0.23460390087636376,0.006908637170739319
combined_common_sense_stress,cluttered_navigation_clearance,containment_or_leakage,failure_retrieval_policy,10,0.48333333333333334,0.05666666666666667,0.03333333333333333,0.2689165050285335,0.0208475892768301,0.4625,0.24850666666666668,0.39999999999999997,0.5,0.15,0.007192749,0.0,0.328090353717918,-0.5189256842342805
combined_common_sense_stress,cluttered_navigation_clearance,containment_or_leakage,human_oracle_query_policy,10,0.7333333333333334,0.47000000000000003,0.15,0.17071805144265206,0.02139827502485258,0.3125,0.23625333333333332,0.6333333333333333,0.26666666666666666,0.09999999999999999,0.052489587,0.45,0.1882110585463442,0.08667420624863907
combined_common_sense_stress,cluttered_navigation_clearance,containment_or_leakage,llm_common_sense_replanner,10,0.3,0.0,0.0,0.17026769657329233,0.0010714457154096595,0.5125,0.19990666666666668,0.35,0.6,0.18333333333333332,0.0008814460000000001,0.0,0.38378149429815417,-0.7315273134044882
combined_common_sense_stress,cluttered_navigation_clearance,containment_or_leakage,model_to_model_deliberation,10,0.3,0.0,0.0,0.19996566648857445,0.003749178920869979,0.525,0.2574133333333333,0.45,0.36666666666666664,0.15,0.0023282290000000007,0.0,0.305708752245263,-0.3105553493608281
combined_common_sense_stress,cluttered_navigation_clearance,containment_or_leakage,no_test_calibrated_affordance,10,0.4666666666666667,0.0,0.0,0.2006410469631697,0.0,0.4625,0.18920000000000003,0.35,0.4166666666666667,0.11666666666666665,0.002950000000000001,0.0,0.3036605446679819,-0.45445085523180895
combined_common_sense_stress,cluttered_navigation_clearance,containment_or_leakage,oracle_physical_assumption,10,0.9666666666666667,0.81,0.45,0.09785446609523987,0.09130637322673575,0.15,0.47264,0.7833333333333333,0.25,0.03333333333333333,0.026429805333333334,0.13333333333333333,0.10530288948853961,0.35056965802779305
combined_common_sense_stress,cluttered_navigation_clearance,containment_or_leakage,policy_repair_from_failed_rollouts,10,0.5499999999999999,0.115,0.0,0.1619501050423911,0.024989212783948275,0.45,0.2867133333333334,0.4666666666666667,0.4833333333333333,0.09999999999999999,0.009120927,0.0,0.26737114835090214,-0.36958658074487777
combined_common_sense_stress,cluttered_navigation_clearance,containment_or_leakage,risk_bounded_executable_common_sense_tests_v5,10,0.65,0.45833333333333337,0.6,0.18095360655661302,0.10827615288482845,0.35,0.4280666666666667,0.5333333333333333,0.3833333333333333,0.049999999999999996,0.022047712999999997,0.0,0.21779319991322624,-0.1253716831903436
combined_common_sense_stress,cluttered_navigation_clearance,containment_or_leakage,sequential_3d_affordance_reasoner,10,0.41666666666666663,0.0,0.0,0.17362677687379427,0.0034115811658112843,0.4875,0.17426666666666668,0.35,0.5,0.11666666666666665,0.0033391100000000006,0.0,0.3337389470731802,-0.5546918313958386
combined_common_sense_stress,cluttered_navigation_clearance,containment_or_leakage,uncertainty_threshold_probe,10,0.3833333333333333,0.23666666666666666,0.16666666666666666,0.23990209441011554,0.10459242105663401,0.5,0.35596,0.36666666666666664,0.43333333333333335,0.15,0.033659748999999996,0.0,0.32367871741154375,-0.4850900989694911
combined_common_sense_stress,cluttered_navigation_clearance,mass_or_inertia,active_perception_planner,10,0.7166666666666667,0.17,0.0,0.24393132011249122,0.06586649411097543,0.35,0.30017,0.4666666666666667,0.41666666666666663,0.15,0.022920441000000003,0.0,0.2570599595095329,-0.3300602242188408
combined_common_sense_stress,cluttered_navigation_clearance,mass_or_inertia,conformal_risk_filter,10,0.2333333333333333,0.27666666666666667,0.03333333333333333,0.1192938967787362,0.054774692289489946,0.5375,0.24942666666666669,0.55,0.21666666666666665,0.016666666666666666,0.017593938,0.0,0.20073735045039787,0.14005929555586463
combined_common_sense_stress,cluttered_navigation_clearance,mass_or_inertia,direct_vlm_action_policy,10,0.049999999999999996,0.0,0.0,0.08434446929790136,0.0,0.4875,0.09999999999999999,0.3,0.4166666666666667,0.13333333333333333,0.00023600000000000007,0.0,0.3574806827017094,-0.5361139997797623
combined_common_sense_stress,cluttered_navigation_clearance,mass_or_inertia,executable_common_sense_tests_v4,10,0.5666666666666667,0.215,0.1,0.18005472030736214,0.09360000229506336,0.4,0.3689733333333334,0.6666666666666666,0.31666666666666665,0.09999999999999999,0.020059515,0.0,0.23321601322353103,0.024519067441332247
combined_common_sense_stress,cluttered_navigation_clearance,mass_or_inertia,failure_retrieval_policy,10,0.48333333333333334,0.05666666666666667,0.03333333333333333,0.2712510227533217,0.020799801879308768,0.45,0.24850666666666668,0.39999999999999997,0.48333333333333334,0.15,0.007192749,0.0,0.3250357993984186,-0.49711849107778894
combined_common_sense_stress,cluttered_navigation_clearance,mass_or_inertia,human_oracle_query_policy,10,0.7333333333333334,0.45666666666666667,0.15,0.17395525536286252,0.01887779153269086,0.275,0.2375733333333333,0.6333333333333333,0.25,0.09999999999999999,0.051928824,0.45,0.1856643883243508,0.10837752937862415
combined_common_sense_stress,cluttered_navigation_clearance,mass_or_inertia,llm_common_sense_replanner,10,0.3,0.0,0.0,0.17047214786167667,0.0010610256224695307,0.475,0.19990666666666668,0.35,0.5833333333333334,0.18333333333333332,0.0008814460000000001,0.0,0.38072693997865475,-0.709776348486188
combined_common_sense_stress,cluttered_navigation_clearance,mass_or_inertia,model_to_model_deliberation,10,0.25,0.0,0.0,0.1878793890122728,0.0037548270705841753,0.5375,0.2574133333333333,0.43333333333333335,0.36666666666666664,0.15,0.0023282290000000007,0.0,0.30698753125909695,-0.32804391309147096
combined_common_sense_stress,cluttered_navigation_clearance,mass_or_inertia,no_test_calibrated_affordance,10,0.4333333333333333,0.0,0.0,0.16926075449737832,0.0,0.45,0.18920000000000003,0.3833333333333333,0.43333333333333335,0.11666666666666665,0.002950000000000001,0.0,0.30393932368181587,-0.42278386195435697
combined_common_sense_stress,cluttered_navigation_clearance,mass_or_inertia,oracle_physical_assumption,10,0.9666666666666667,0.8150000000000001,0.4666666666666667,0.09785446609523987,0.09119823076440504,0.1875,0.47264,0.8,0.23333333333333334,0.03333333333333333,0.026429805333333334,0.13333333333333333,0.10040085458418475,0.3902363750960877
combined_common_sense_stress,cluttered_navigation_clearance,mass_or_inertia,policy_repair_from_failed_rollouts,10,0.5333333333333333,0.095,0.0,0.18157774331896015,0.024886889342090778,0.4,0.2867133333333334,0.45,0.4833333333333333,0.09999999999999999,0.009120927,0.0,0.2703904440821341,-0.3883988399761411
combined_common_sense_stress,cluttered_navigation_clearance,mass_or_inertia,risk_bounded_executable_common_sense_tests_v5,10,0.65,0.4633333333333333,0.6,0.18280479807935424,0.10827989261743833,0.3625,0.4280666666666667,0.5166666666666666,0.3833333333333333,0.06666666666666667,0.022047712999999997,0.0,0.2183946265350783,-0.14683068742822342
combined_common_sense_stress,cluttered_navigation_clearance,mass_or_inertia,sequential_3d_affordance_reasoner,10,0.39999999999999997,0.0,0.0,0.1598226008436079,0.0034688757811855474,0.4875,0.17426666666666668,0.3333333333333333,0.48333333333333334,0.11666666666666665,0.0033391100000000006,0.0,0.33201772608701413,-0.5505492559402752
combined_common_sense_stress,cluttered_navigation_clearance,mass_or_inertia,uncertainty_threshold_probe,10,0.35,0.19166666666666668,0.16666666666666666,0.20894636848711273,0.0994238355331818,0.525,0.32984,0.36666666666666664,0.43333333333333335,0.16666666666666666,0.032075371,0.0,0.331129467756311,-0.5056723213587225
combined_common_sense_stress,cluttered_navigation_clearance,material_fragility_or_thermal,active_perception_planner,10,0.7166666666666667,0.17,0.0,0.2455134594709417,0.06613984003900018,0.3625,0.30017,0.4666666666666667,0.41666666666666663,0.15,0.022920441000000003,0.0,0.25923069351807804,-0.33139129671575474
combined_common_sense_stress,cluttered_navigation_clearance,material_fragility_or_thermal,conformal_risk_filter,10,0.25,0.29,0.05,0.10370686300290533,0.05518293078504365,0.5125,0.24942666666666669,0.55,0.21666666666666665,0.03333333333333333,0.017593938,0.0,0.20372009923999465,0.12180902182785999
combined_common_sense_stress,cluttered_navigation_clearance,material_fragility_or_thermal,direct_vlm_action_policy,10,0.049999999999999996,0.0,0.0,0.08434446929790136,0.0,0.575,0.09999999999999999,0.3,0.4166666666666667,0.13333333333333333,0.00023600000000000007,0.0,0.3596797487333778,-0.5377461341423352
combined_common_sense_stress,cluttered_navigation_clearance,material_fragility_or_thermal,executable_common_sense_tests_v4,10,0.5666666666666667,0.20833333333333334,0.1,0.18048217078806225,0.09393013293373521,0.4125,0.3689733333333334,0.6666666666666666,0.3333333333333333,0.09999999999999999,0.020059515,0.0,0.23841507925519945,0.0013170358731310256
combined_common_sense_stress,cluttered_navigation_clearance,material_fragility_or_thermal,failure_retrieval_policy,10,0.48333333333333334,0.05666666666666667,0.03333333333333333,0.27167362935966793,0.020895522003457,0.4375,0.24850666666666668,0.39999999999999997,0.5166666666666666,0.15,0.007192749,0.0,0.333234865430087,-0.5419439825392911
combined_common_sense_stress,cluttered_navigation_clearance,material_fragility_or_thermal,human_oracle_query_policy,10,0.7333333333333334,0.45666666666666667,0.15,0.17541776201994377,0.021581209096418086,0.35,0.23625333333333332,0.6,0.2833333333333333,0.09999999999999999,0.052489587,0.45,0.19529959364883037,0.028932121433820866
combined_common_sense_stress,cluttered_navigation_clearance,material_fragility_or_thermal,llm_common_sense_replanner,10,0.2833333333333333,0.0,0.0,0.18699190134963772,0.001078746567726419,0.5,0.19990666666666668,0.3333333333333333,0.5833333333333334,0.18333333333333332,0.0008814460000000001,0.0,0.3842593393436565,-0.7287714083482696
combined_common_sense_stress,cluttered_navigation_clearance,material_fragility_or_thermal,model_to_model_deliberation,10,0.26666666666666666,0.0,0.0,0.2031171531714886,0.003797422231943449,0.4875,0.2574133333333333,0.4,0.36666666666666664,0.16666666666666666,0.0023282290000000007,0.0,0.3145199306240987,-0.37323269217879673
combined_common_sense_stress,cluttered_navigation_clearance,material_fragility_or_thermal,no_test_calibrated_affordance,10,0.4333333333333333,0.0,0.0,0.1691483492706543,0.0,0.45,0.18920000000000003,0.3833333333333333,0.43333333333333335,0.11666666666666665,0.002950000000000001,0.0,0.3061383897134843,-0.42414827375159175
combined_common_sense_stress,cluttered_navigation_clearance,material_fragility_or_thermal,oracle_physical_assumption,10,0.9666666666666667,0.79,0.5,0.09785446609523987,0.09173909451790455,0.275,0.47264,0.7833333333333333,0.25,0.03333333333333333,0.026429805333333334,0.13333333333333333,0.10618220381191885,0.3499717242878952
combined_common_sense_stress,cluttered_navigation_clearance,material_fragility_or_thermal,policy_repair_from_failed_rollouts,10,0.5333333333333333,0.095,0.0,0.18214795256510571,0.025213530312069205,0.4375,0.2867133333333334,0.45,0.5,0.09999999999999999,0.009120927,0.0,0.2754800452343107,-0.4114428884333929
combined_common_sense_stress,cluttered_navigation_clearance,material_fragility_or_thermal,risk_bounded_executable_common_sense_tests_v5,10,0.6333333333333333,0.4666666666666667,0.5,0.17687589386566782,0.10911772027987046,0.375,0.4280666666666667,0.5333333333333333,0.39999999999999997,0.06666666666666667,0.022047712999999997,0.0,0.21930224125027348,-0.14775466955767458
combined_common_sense_stress,cluttered_navigation_clearance,material_fragility_or_thermal,sequential_3d_affordance_reasoner,10,0.39999999999999997,0.0,0.0,0.16030325412441074,0.0035097458094684583,0.4875,0.17426666666666668,0.3333333333333333,0.5166666666666666,0.11666666666666665,0.0033391100000000006,0.0,0.34021679211868255,-0.5953601007423087
combined_common_sense_stress,cluttered_navigation_clearance,material_fragility_or_thermal,uncertainty_threshold_probe,10,0.35,0.21333333333333332,0.16666666666666666,0.20915438846379772,0.10045031773562285,0.475,0.34184,0.36666666666666664,0.4333333333333333,0.18333333333333332,0.032075371,0.0,0.3332652004546461,-0.523521258781549
combined_common_sense_stress,cluttered_navigation_clearance,rigidity_or_deformation,active_perception_planner,10,0.7166666666666667,0.16333333333333333,0.0,0.24121518526613847,0.0659734342751842,0.325,0.30017,0.4666666666666667,0.41666666666666663,0.16666666666666666,0.022920441000000003,0.0,0.2605495708219406,-0.3487686362828116
combined_common_sense_stress,cluttered_navigation_clearance,rigidity_or_deformation,conformal_risk_filter,10,0.25,0.29,0.05,0.10422768532674169,0.055209843888148515,0.5375,0.24942666666666669,0.55,0.21666666666666665,0.03333333333333333,0.017593938,0.0,0.2023883296965067,0.12258709991814339
combined_common_sense_stress,cluttered_navigation_clearance,rigidity_or_deformation,direct_vlm_action_policy,10,0.049999999999999996,0.0,0.0,0.08434446929790136,0.0,0.4625,0.09999999999999999,0.3,0.4166666666666667,0.13333333333333333,0.00023600000000000007,0.0,0.35851275136150657,-0.5369370126052017
combined_common_sense_stress,cluttered_navigation_clearance,rigidity_or_deformation,executable_common_sense_tests_v4,10,0.5833333333333333,0.215,0.15,0.19514807722192934,0.09360803686862092,0.4125,0.3713066666666667,0.6666666666666666,0.31666666666666665,0.09999999999999999,0.020059515,0.0,0.23589474854999484,0.020030860752670198
combined_common_sense_stress,cluttered_navigation_clearance,rigidity_or_deformation,failure_retrieval_policy,10,0.48333333333333334,0.05666666666666667,0.03333333333333333,0.2693386435213667,0.020737037120949306,0.4375,0.24850666666666668,0.39999999999999997,0.5,0.15,0.007192749,0.0,0.32906786805821575,-0.5194800989602139
combined_common_sense_stress,cluttered_navigation_clearance,rigidity_or_deformation,human_oracle_query_policy,10,0.7333333333333334,0.47000000000000003,0.15,0.17183329694723393,0.01918150912298857,0.3125,0.2375733333333333,0.6,0.2833333333333333,0.09999999999999999,0.051928824,0.45,0.19399972859534015,0.030085820573671943
combined_common_sense_stress,cluttered_navigation_clearance,rigidity_or_deformation,llm_common_sense_replanner,10,0.31666666666666665,0.0,0.0,0.174448214237193,0.0010822027104564413,0.475,0.19990666666666668,0.35,0.5833333333333334,0.18333333333333332,0.0008814460000000001,0.0,0.3817590086384519,-0.7105368764142705
combined_common_sense_stress,cluttered_navigation_clearance,rigidity_or_deformation,model_to_model_deliberation,10,0.3,0.0,0.0,0.19962230746770177,0.005053735857404297,0.5375,0.2551066666666667,0.4,0.36666666666666664,0.15,0.0027109720000000007,0.0,0.31084525852996076,-0.36410107734600217
combined_common_sense_stress,cluttered_navigation_clearance,rigidity_or_deformation,no_test_calibrated_affordance,10,0.4666666666666667,0.0,0.0,0.20075460630392536,0.0,0.45,0.18920000000000003,0.3833333333333333,0.43333333333333335,0.11666666666666665,0.002950000000000001,0.0,0.304971392341613,-0.42339567575966225
combined_common_sense_stress,cluttered_navigation_clearance,rigidity_or_deformation,oracle_physical_assumption,10,0.9666666666666667,0.8150000000000001,0.4666666666666667,0.09785446609523987,0.09152138917330678,0.1625,0.47264,0.7833333333333333,0.23333333333333334,0.03333333333333333,0.026429805333333334,0.13333333333333333,0.1021858506609005,0.37235591109725436
combined_common_sense_stress,cluttered_navigation_clearance,rigidity_or_deformation,policy_repair_from_failed_rollouts,10,0.5499999999999999,0.115,0.0,0.16282617336611566,0.025179408251482814,0.425,0.2867133333333334,0.4666666666666667,0.4833333333333333,0.09999999999999999,0.009120927,0.0,0.268352159950633,-0.37024659765543183
combined_common_sense_stress,cluttered_navigation_clearance,rigidity_or_deformation,risk_bounded_executable_common_sense_tests_v5,10,0.65,0.4633333333333333,0.6,0.1819751603021421,0.1088183062472497,0.3625,0.4280666666666667,0.5333333333333333,0.3833333333333333,0.06666666666666667,0.022047712999999997,0.0,0.21789180820480408,-0.12990893195527312
combined_common_sense_stress,cluttered_navigation_clearance,rigidity_or_deformation,sequential_3d_affordance_reasoner,10,0.41666666666666663,0.0,0.0,0.17441176551204282,0.003426676755174223,0.475,0.17426666666666668,0.3333333333333333,0.5,0.11666666666666665,0.0033391100000000006,0.0,0.33604979474681124,-0.5729562802730632
combined_common_sense_stress,cluttered_navigation_clearance,rigidity_or_deformation,uncertainty_threshold_probe,10,0.35,0.20833333333333334,0.13333333333333333,0.20770381910976976,0.09761462789479046,0.4875,0.32994666666666667,0.3833333333333333,0.41666666666666663,0.16666666666666666,0.031283182,0.0,0.3243728554149081,-0.4617087615259165
combined_common_sense_stress,cluttered_navigation_clearance,support_stability,active_perception_planner,10,0.7166666666666667,0.16166666666666668,0.0,0.24071787599674552,0.06590525951041928,0.3125,0.30017,0.4666666666666667,0.41666666666666663,0.15,0.022920441000000003,0.0,0.2582115427561264,-0.33086408240533616
combined_common_sense_stress,cluttered_navigation_clearance,support_stability,conformal_risk_filter,10,0.25,0.2733333333333333,0.08333333333333333,0.10374010621859348,0.05493836882249594,0.5125,0.24942666666666669,0.5333333333333333,0.23333333333333334,0.03333333333333333,0.017593938,0.0,0.21075120932580355,0.0780000554999351
combined_common_sense_stress,cluttered_navigation_clearance,support_stability,direct_vlm_action_policy,10,0.049999999999999996,0.0,0.0,0.08434446929790136,0.0,0.5375,0.09999999999999999,0.2833333333333333,0.4,0.13333333333333333,0.00023600000000000007,0.0,0.35712305302279657,-0.5329352441792123
combined_common_sense_stress,cluttered_navigation_clearance,support_stability,executable_common_sense_tests_v4,10,0.5666666666666667,0.215,0.1,0.1781322165378312,0.09367148730171118,0.4,0.3689733333333334,0.6666666666666666,0.3333333333333333,0.11666666666666665,0.020059515,0.0,0.24019171687795154,-0.01622441104367368
combined_common_sense_stress,cluttered_navigation_clearance,support_stability,failure_retrieval_policy,10,0.48333333333333334,0.06166666666666667,0.03333333333333333,0.26934957016465816,0.020810405614587333,0.4625,0.24850666666666668,0.39999999999999997,0.48333333333333334,0.15,0.007192749,0.0,0.3263448363861724,-0.49803652441686397
combined_common_sense_stress,cluttered_navigation_clearance,support_stability,human_oracle_query_policy,10,0.7333333333333334,0.47000000000000003,0.13333333333333333,0.17192313259084294,0.018920597720232527,0.2875,0.2375733333333333,0.65,0.25,0.09999999999999999,0.051928824,0.45,0.18126504426869633,0.13070576325103458
