comparison,metric,mean,ci95,lower95,upper95,n,better_seeds
risk_bounded_executable_common_sense_tests_v5_minus_sequential_3d_affordance_reasoner,test_informativeness,0.09891251286234413,0.022579392633698514,0.07633312022864562,0.12149190549604265,10,10
risk_bounded_executable_common_sense_tests_v5_minus_sequential_3d_affordance_reasoner,assumption_coverage,-0.11028645833333335,0.07769411502411121,-0.18798057335744456,-0.032592343309222144,10,1
risk_bounded_executable_common_sense_tests_v5_minus_sequential_3d_affordance_reasoner,counterfactual_test_validity,0.24156520833333334,0.07589723634790996,0.16566797198542338,0.3174624446812433,10,10
risk_bounded_executable_common_sense_tests_v5_minus_sequential_3d_affordance_reasoner,task_success,0.15434027777777778,0.10799726702428006,0.046343010753497726,0.26233754480205784,10,8
risk_bounded_executable_common_sense_tests_v5_minus_sequential_3d_affordance_reasoner,physical_violation_rate,-0.1027777777777778,0.1964501672977399,-0.2992279450755177,0.0936723895199621,10,3
risk_bounded_executable_common_sense_tests_v5_minus_sequential_3d_affordance_reasoner,damage_spill_collision_rate,-0.04114583333333333,0.08016902399070192,-0.12131485732403524,0.03902319065736858,10,3
risk_bounded_executable_common_sense_tests_v5_minus_sequential_3d_affordance_reasoner,test_query_cost,0.017776275578125,0.004261834666835945,0.013514440911289055,0.022038110244960947,10,10
risk_bounded_executable_common_sense_tests_v5_minus_sequential_3d_affordance_reasoner,human_query_burden,0.0,0.0,0.0,0.0,10,0
risk_bounded_executable_common_sense_tests_v5_minus_sequential_3d_affordance_reasoner,planning_regret_to_oracle,-0.10296326409084015,0.04359795222568649,-0.14656121631652663,-0.05936531186515366,10,1
risk_bounded_executable_common_sense_tests_v5_minus_sequential_3d_affordance_reasoner,robust_utility,0.35978566198741924,0.25752374313713866,0.10226191885028058,0.6173094051245579,10,8
risk_bounded_executable_common_sense_tests_v5_minus_uncertainty_threshold_probe,assumption_diagnosis_accuracy,0.24774305555555556,0.23409311284623205,0.013649942709323515,0.4818361684017876,10,8
risk_bounded_executable_common_sense_tests_v5_minus_uncertainty_threshold_probe,unsafe_affordance_rejection_recall,0.21765625,0.16029240969840355,0.05736384030159644,0.3779486596984035,10,8
risk_bounded_executable_common_sense_tests_v5_minus_uncertainty_threshold_probe,false_rejection_rate,0.3959201388888889,0.2851287797853238,0.11079135910356508,0.6810489186742127,10,8
risk_bounded_executable_common_sense_tests_v5_minus_uncertainty_threshold_probe,calibration_error,-0.06389976874276128,0.13662956623518516,-0.20052933497794645,0.07272979749242388,10,5
risk_bounded_executable_common_sense_tests_v5_minus_uncertainty_threshold_probe,test_informativeness,0.008837579333363491,0.02329401457575999,-0.014456435242396499,0.032131593909123485,10,5
risk_bounded_executable_common_sense_tests_v5_minus_uncertainty_threshold_probe,assumption_coverage,-0.11093750000000001,0.10874976463806657,-0.2196872646380666,-0.0021877353619334378,10,3
risk_bounded_executable_common_sense_tests_v5_minus_uncertainty_threshold_probe,counterfactual_test_validity,0.0864307638888889,0.10029933018623116,-0.01386856629734226,0.18673009407512006,10,6
risk_bounded_executable_common_sense_tests_v5_minus_uncertainty_threshold_probe,task_success,0.11822916666666666,0.08908875428255592,0.029140412384110748,0.20731792094922258,10,8
risk_bounded_executable_common_sense_tests_v5_minus_uncertainty_threshold_probe,physical_violation_rate,0.011284722222222215,0.15323271674262015,-0.14194799452039794,0.16451743896484236,10,6
risk_bounded_executable_common_sense_tests_v5_minus_uncertainty_threshold_probe,damage_spill_collision_rate,-0.09218749999999999,0.09295591994702583,-0.18514341994702582,0.000768419947025839,10,2
risk_bounded_executable_common_sense_tests_v5_minus_uncertainty_threshold_probe,test_query_cost,-0.009270876526041664,0.006599760857821098,-0.01587063738386276,-0.0026711156682205665,10,3
risk_bounded_executable_common_sense_tests_v5_minus_uncertainty_threshold_probe,human_query_burden,0.0,0.0,0.0,0.0,10,0
risk_bounded_executable_common_sense_tests_v5_minus_uncertainty_threshold_probe,planning_regret_to_oracle,-0.08848432979867259,0.04001182051468843,-0.128496150313361,-0.04847250928398416,10,1
risk_bounded_executable_common_sense_tests_v5_minus_uncertainty_threshold_probe,robust_utility,0.23837792079725148,0.2122780263474918,0.026099894449759686,0.4506559471447433,10,8
risk_bounded_executable_common_sense_tests_v5_minus_model_to_model_deliberation,assumption_diagnosis_accuracy,0.3416666666666667,0.1892832331181968,0.15238343354846987,0.5309498997848635,10,9
risk_bounded_executable_common_sense_tests_v5_minus_model_to_model_deliberation,unsafe_affordance_rejection_recall,0.4494444444444444,0.13403620710395683,0.3154082373404876,0.5834806515484012,10,10
risk_bounded_executable_common_sense_tests_v5_minus_model_to_model_deliberation,false_rejection_rate,0.5098958333333333,0.2077732940780377,0.30212253925529564,0.717669127411371,10,8
risk_bounded_executable_common_sense_tests_v5_minus_model_to_model_deliberation,calibration_error,-0.026545333209951723,0.11919569263823916,-0.14574102584819087,0.09265035942828743,10,4
risk_bounded_executable_common_sense_tests_v5_minus_model_to_model_deliberation,test_informativeness,0.09762155893019557,0.021140089888623096,0.07648146904157248,0.11876164881881866,10,10
risk_bounded_executable_common_sense_tests_v5_minus_model_to_model_deliberation,assumption_coverage,-0.13411458333333334,0.07762977182916156,-0.2117443551624949,-0.056484811504171784,10,1
risk_bounded_executable_common_sense_tests_v5_minus_model_to_model_deliberation,counterfactual_test_validity,0.16421930555555556,0.07165512825032126,0.0925641773052343,0.2358744338058768,10,10
risk_bounded_executable_common_sense_tests_v5_minus_model_to_model_deliberation,task_success,0.04444444444444444,0.15058948106732944,-0.106145036622885,0.1950339255117739,10,7
risk_bounded_executable_common_sense_tests_v5_minus_model_to_model_deliberation,physical_violation_rate,0.029861111111111102,0.16796905257652905,-0.13810794146541794,0.19783016368764017,10,5
risk_bounded_executable_common_sense_tests_v5_minus_model_to_model_deliberation,damage_spill_collision_rate,-0.06979166666666667,0.09395035962990494,-0.1637420262965716,0.024158692963238276,10,3
risk_bounded_executable_common_sense_tests_v5_minus_model_to_model_deliberation,test_query_cost,0.018448772671875,0.0038835900846050752,0.014565182587269923,0.022332362756480074,10,10
risk_bounded_executable_common_sense_tests_v5_minus_model_to_model_deliberation,human_query_burden,0.0,0.0,0.0,0.0,10,0
risk_bounded_executable_common_sense_tests_v5_minus_model_to_model_deliberation,planning_regret_to_oracle,-0.07423214427994382,0.0528024634140417,-0.1270346076939855,-0.02142968086590212,10,2
risk_bounded_executable_common_sense_tests_v5_minus_model_to_model_deliberation,robust_utility,0.09509503796403665,0.31834683688964605,-0.2232517989256094,0.41344187485368267,10,4
risk_bounded_executable_common_sense_tests_v5_minus_failure_retrieval_policy,assumption_diagnosis_accuracy,0.1609375,0.17537573935387418,-0.014438239353874172,0.3363132393538742,10,6
risk_bounded_executable_common_sense_tests_v5_minus_failure_retrieval_policy,unsafe_affordance_rejection_recall,0.39086805555555554,0.1583155679408259,0.23255248761472963,0.5491836234963814,10,10
risk_bounded_executable_common_sense_tests_v5_minus_failure_retrieval_policy,false_rejection_rate,0.48420138888888886,0.23851746230329243,0.24568392658559643,0.7227188511921813,10,8
risk_bounded_executable_common_sense_tests_v5_minus_failure_retrieval_policy,calibration_error,-0.06881318014747549,0.09867538142059822,-0.1674885615680737,0.029862201273122724,10,2
risk_bounded_executable_common_sense_tests_v5_minus_failure_retrieval_policy,test_informativeness,0.08169355090982051,0.022295652368723776,0.05939789854109674,0.10398920327854429,10,10
risk_bounded_executable_common_sense_tests_v5_minus_failure_retrieval_policy,assumption_coverage,-0.09179687500000001,0.08142816827524875,-0.17322504327524876,-0.010368706724751264,10,4
risk_bounded_executable_common_sense_tests_v5_minus_failure_retrieval_policy,counterfactual_test_validity,0.17066937499999998,0.07991757071583763,0.09075180428416235,0.2505869457158376,10,9
risk_bounded_executable_common_sense_tests_v5_minus_failure_retrieval_policy,task_success,0.12986111111111112,0.1580538895445837,-0.028192778433472565,0.2879150006556948,10,7
risk_bounded_executable_common_sense_tests_v5_minus_failure_retrieval_policy,physical_violation_rate,-0.06788194444444444,0.12168593212107368,-0.1895678765655181,0.053803987676629236,10,4
risk_bounded_executable_common_sense_tests_v5_minus_failure_retrieval_policy,damage_spill_collision_rate,-0.07378472222222222,0.11326048698727328,-0.18704520920949552,0.03947576476505106,10,4
risk_bounded_executable_common_sense_tests_v5_minus_failure_retrieval_policy,test_query_cost,0.013906225979166667,0.004958205732121674,0.008948020247044993,0.01886443171128834,10,10
risk_bounded_executable_common_sense_tests_v5_minus_failure_retrieval_policy,human_query_burden,0.0,0.0,0.0,0.0,10,0
risk_bounded_executable_common_sense_tests_v5_minus_failure_retrieval_policy,planning_regret_to_oracle,-0.09344509671188804,0.04178721245853819,-0.13523230917042622,-0.05165788425334985,10,1
risk_bounded_executable_common_sense_tests_v5_minus_failure_retrieval_policy,robust_utility,0.30778311133096137,0.1932166576746977,0.11456645365626367,0.5009997690056591,10,9
risk_bounded_executable_common_sense_tests_v5_minus_no_test_calibrated_affordance,assumption_diagnosis_accuracy,0.1902777777777778,0.14557916018785577,0.044698617589922024,0.33585693796563354,10,7
risk_bounded_executable_common_sense_tests_v5_minus_no_test_calibrated_affordance,unsafe_affordance_rejection_recall,0.4494444444444444,0.13403620710395683,0.3154082373404876,0.5834806515484012,10,10
risk_bounded_executable_common_sense_tests_v5_minus_no_test_calibrated_affordance,false_rejection_rate,0.5098958333333333,0.2077732940780377,0.30212253925529564,0.717669127411371,10,8
risk_bounded_executable_common_sense_tests_v5_minus_no_test_calibrated_affordance,calibration_error,-0.0030323625413253216,0.11912094149468419,-0.12215330403600952,0.11608857895335886,10,6
risk_bounded_executable_common_sense_tests_v5_minus_no_test_calibrated_affordance,test_informativeness,0.10225520195591585,0.01918849685768423,0.08306670509823162,0.12144369881360008,10,10
risk_bounded_executable_common_sense_tests_v5_minus_no_test_calibrated_affordance,assumption_coverage,-0.09635416666666667,0.07196794555631311,-0.16832211222297977,-0.02438622111035356,10,2
risk_bounded_executable_common_sense_tests_v5_minus_no_test_calibrated_affordance,counterfactual_test_validity,0.2315288194444444,0.07134374620738028,0.1601850732370641,0.3028725656518247,10,10
risk_bounded_executable_common_sense_tests_v5_minus_no_test_calibrated_affordance,task_success,0.14149305555555555,0.15065700139665014,-0.00916394584109459,0.2921500569522057,10,7
risk_bounded_executable_common_sense_tests_v5_minus_no_test_calibrated_affordance,physical_violation_rate,-0.025520833333333343,0.15202802282523847,-0.17754885615857183,0.12650718949190512,10,6
risk_bounded_executable_common_sense_tests_v5_minus_no_test_calibrated_affordance,damage_spill_collision_rate,-0.041493055555555554,0.081827903140565,-0.12332095869612056,0.040334847585009444,10,3
risk_bounded_executable_common_sense_tests_v5_minus_no_test_calibrated_affordance,test_query_cost,0.018153480005208333,0.003189676964656873,0.014963803040551461,0.021343156969865208,10,10
risk_bounded_executable_common_sense_tests_v5_minus_no_test_calibrated_affordance,human_query_burden,0.0,0.0,0.0,0.0,10,0
risk_bounded_executable_common_sense_tests_v5_minus_no_test_calibrated_affordance,planning_regret_to_oracle,-0.07356937538110715,0.04513742583621059,-0.11870680121731775,-0.028431949544896563,10,1
risk_bounded_executable_common_sense_tests_v5_minus_no_test_calibrated_affordance,robust_utility,0.2398448901554078,0.3061414644819885,-0.06629657432658068,0.5459863546373963,10,6
risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,assumption_diagnosis_accuracy,-0.0748263888888889,0.13497156171550415,-0.20979795060439305,0.060145172826615245,10,3
risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,unsafe_affordance_rejection_recall,0.23956597222222223,0.1784471190596235,0.06111885316259874,0.4180130912818457,10,8
risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,false_rejection_rate,0.42864583333333334,0.20484763045466067,0.22379820287867266,0.633493463787994,10,7
risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,calibration_error,-0.057720269651093656,0.08775916011454024,-0.14547942976563388,0.030038890463446585,10,4
risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,test_informativeness,0.03900020570645243,0.028246235690538978,0.01075397001591345,0.0672464413969914,10,8
risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,assumption_coverage,0.029687499999999985,0.07154618442372825,-0.04185868442372826,0.10123368442372824,10,5
risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,counterfactual_test_validity,0.12186013888888889,0.09138366224504087,0.03047647664384802,0.21324380113392977,10,8
risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,task_success,0.03350694444444444,0.1049359020389922,-0.07142895759454776,0.13844284648343663,10,6
risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,physical_violation_rate,0.034201388888888885,0.1786103977201207,-0.1444090088312318,0.21281178660900957,10,5
risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,damage_spill_collision_rate,-0.07864583333333333,0.10429148440065851,-0.18293731773399186,0.02564565106732518,10,1
risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,test_query_cost,-0.0010446718906250015,0.005458184207297375,-0.006502856097922376,0.004413512316672374,10,4
risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,human_query_burden,0.0,0.0,0.0,0.0,10,0
risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,planning_regret_to_oracle,-0.020577668534406034,0.0472492818030389,-0.06782695033744493,0.02667161326863287,10,3
risk_bounded_executable_common_sense_tests_v5_minus_active_perception_planner,robust_utility,0.07362512825355194,0.2539311397556085,-0.18030601150205655,0.32755626800916043,10,6
risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,assumption_diagnosis_accuracy,0.3951388888888889,0.14647165496784423,0.24866723392104464,0.5416105438567331,10,10
risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,unsafe_affordance_rejection_recall,0.1392013888888889,0.21447864144202453,-0.07527725255313564,0.35368003033091344,10,6
risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,false_rejection_rate,0.36883680555555554,0.2512936541849534,0.11754315137060212,0.620130459740509,10,7
risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,calibration_error,0.06127945542543933,0.10323942519641838,-0.041959969770979044,0.1645188806218577,10,5
risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,test_informativeness,0.05167802200092598,0.021909305561486226,0.029768716439439753,0.07358732756241221,10,9
risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,assumption_coverage,-0.14596354166666667,0.06919597975058189,-0.21515952141724856,-0.07676756191608478,10,1
risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,counterfactual_test_validity,0.16282826388888885,0.11324597203616181,0.04958229185272704,0.27607423592505065,10,8
risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,task_success,-0.05277777777777777,0.1635232113908611,-0.21630098916863888,0.11074543361308332,10,6
risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,physical_violation_rate,0.1828125,0.15228337724719346,0.03052912275280653,0.3350958772471935,10,8
risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,damage_spill_collision_rate,0.026041666666666664,0.04048527067505382,-0.014443604008387158,0.0665269373417205,10,3
risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,test_query_cost,0.0046007388489583325,0.005124131681114877,-0.0005233928321565443,0.00972487053007321,10,8
risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,human_query_burden,0.0,0.0,0.0,0.0,10,0
risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,planning_regret_to_oracle,0.021518480585734755,0.04722635117881066,-0.025707870593075905,0.06874483176454542,10,5
risk_bounded_executable_common_sense_tests_v5_minus_conformal_risk_filter,robust_utility,-0.3107416210086045,0.2586217149173665,-0.569363335925971,-0.052119906091237955,10,2
risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,assumption_diagnosis_accuracy,-0.09548611111111113,0.17160934014499324,-0.26709545125610434,0.0761232290338821,10,4
risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,unsafe_affordance_rejection_recall,-0.06354166666666669,0.20148085113227324,-0.2650225177989399,0.13793918446560655,10,4
risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,false_rejection_rate,0.23444444444444446,0.3239895066697358,-0.08954506222529135,0.5584339511141803,10,8
risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,calibration_error,0.00965453690693777,0.1315799246963487,-0.12192538778941092,0.14123446160328645,10,4
risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,test_informativeness,0.08331201957526263,0.02201166684129081,0.061300352733971816,0.10532368641655344,10,10
risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,assumption_coverage,0.048437499999999994,0.08259520240288169,-0.0341577024028817,0.13103270240288167,10,7
risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,counterfactual_test_validity,0.17877798611111115,0.09177302504723797,0.08700496106387318,0.2705510111583491,10,9
risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,task_success,-0.06527777777777778,0.18515767104630262,-0.2504354488240804,0.11987989326852484,10,4
risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,physical_violation_rate,0.14635416666666667,0.17719079257385514,-0.03083662590718847,0.32354495924052185,10,6
risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,damage_spill_collision_rate,-0.024479166666666666,0.09609184439571712,-0.12057101106238378,0.07161267772905046,10,4
risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,test_query_cost,-0.028544182890625002,0.0167682711689561,-0.045312454059581106,-0.011775911721668902,10,1
risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,human_query_burden,-0.4375,0.14714363767138336,-0.5846436376713834,-0.2903563623286166,10,0
risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,planning_regret_to_oracle,0.031134133993060448,0.05949556444916993,-0.028361430456109483,0.09062969844223037,10,7
risk_bounded_executable_common_sense_tests_v5_minus_human_oracle_query_policy,robust_utility,-0.22860002281348857,0.35568784373922785,-0.5842878665527165,0.12708782092573928,10,4
risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,assumption_diagnosis_accuracy,0.08333333333333333,0.13742429796607206,-0.05409096463273873,0.2207576312994054,10,7
risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,unsafe_affordance_rejection_recall,0.32819444444444446,0.19246249483826006,0.1357319496061844,0.5206569392827045,10,9
risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,false_rejection_rate,0.5063368055555556,0.2102110248873565,0.2961257806681991,0.716547830442912,10,8
risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,calibration_error,0.006777066265227463,0.09765643306288438,-0.09087936679765692,0.10443349932811184,10,6
risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,test_informativeness,0.07883324314181749,0.02472145764801434,0.05411178549380315,0.10355470078983182,10,10
risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,assumption_coverage,-0.03346354166666667,0.07142596923350905,-0.10488951090017573,0.03796242756684238,10,4
risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,counterfactual_test_validity,0.12655194444444437,0.07984122496440747,0.0467107194800369,0.20639316940885183,10,9
risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,task_success,0.043923611111111094,0.13719947675440347,-0.09327586564329238,0.18112308786551456,10,6
risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,physical_violation_rate,-0.08020833333333334,0.18046118283902443,-0.2606695161723578,0.10025284950569109,10,5
risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,damage_spill_collision_rate,-0.03715277777777778,0.07784060252027963,-0.11499338029805742,0.040687824742501856,10,3
risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,test_query_cost,0.012337601114583333,0.004548899648857149,0.007788701465726184,0.016886500763440483,10,10
risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,human_query_burden,0.0,0.0,0.0,0.0,10,0
risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,planning_regret_to_oracle,-0.0390712560248124,0.05668699985000621,-0.09575825587481862,0.017615743825193812,10,5
risk_bounded_executable_common_sense_tests_v5_minus_policy_repair_from_failed_rollouts,robust_utility,0.18105325371793932,0.3372852421650039,-0.15623198844706457,0.5183384958829432,10,5
risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,assumption_diagnosis_accuracy,0.0640625,0.14774261315597254,-0.08368011315597254,0.21180511315597253,10,6
risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,unsafe_affordance_rejection_recall,0.2445659722222222,0.1977493697819373,0.046816602440284905,0.4423153420041595,10,7
risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,false_rejection_rate,0.28715277777777776,0.35059665642501375,-0.063443878647236,0.6377494342027915,10,8
risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,calibration_error,-0.006091125639110194,0.12506980339816529,-0.13116092903727547,0.11897867775905509,10,6
risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,test_informativeness,0.011182911523451432,0.02703796684148734,-0.01585505531803591,0.03822087836493877,10,6
risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,assumption_coverage,-0.023697916666666673,0.06695435467217872,-0.0906522713388454,0.04325643800551205,10,4
risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,counterfactual_test_validity,0.038905069444444426,0.0801263613074796,-0.04122129186303518,0.11903143075192403,10,6
risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,task_success,-0.13836805555555556,0.1927613793774599,-0.3311294349330155,0.054393323821904344,10,3
risk_bounded_executable_common_sense_tests_v5_minus_executable_common_sense_tests_v4,physical_violation_rate,0.06041666666666666,0.1485929847893258,-0.08817631812265915,0.20900965145599248,10,6
